violent_crime,violent_crime_sq
-200.70970047866274,0.07215971349420525
-200.5538318198193,0.0736281052517421
-201.67535156284995,0.07310132570173601
-206.5673368313923,0.07655626931066867
-202.66024299999725,0.07386759406207079
-198.61839808744503,0.0725202690983674
-199.79511554689213,0.07332680017811002
-201.65280639884244,0.07348637547688638
-203.49576622262504,0.07451020192067989
-200.25915230408935,0.07258148091672303
-202.30806689587294,0.07286942582740366
-200.46032406234235,0.07370836180132456
-206.71021742028208,0.07559999530348821
-200.77742905473514,0.07332771478070266
-203.69491319868195,0.07449859657405863
-199.5038734956069,0.07289515677140321
-199.67518986754143,0.07225362912858109
-200.03098155871996,0.07228383865110366
-207.96829121705838,0.07696057178831642
-201.11630668939642,0.07380587605886416
-204.78882929952874,0.07492685784417669
-203.3668753115046,0.07415803426513537
-198.6317550916974,0.07310467699858915
-203.6021995321214,0.07476565831039549
-201.34830300418832,0.07324387881557831
-201.6982892724626,0.07352358745504314
-203.71291866205524,0.07502800747880695
-201.3985326003829,0.0725653699320446
-202.44955477389016,0.07390048360774788
-199.14027585345482,0.07171664988724752
-201.15666568426278,0.07355755707413386
-203.09949336222328,0.07366287048394252
-200.91496604672685,0.07207758372718415
-203.4614750775028,0.07384582287090309
-203.48166939839325,0.0742411987520655
-203.0482236532542,0.07471688496106188
-203.52897131305386,0.07482216294204383
-200.6095177069003,0.07389403020698526
-200.65397605353706,0.07301660298604729
-207.06078776528057,0.07609255504107285
-206.94622169476682,0.07689048629262796
-202.3528490001053,0.0740600372963928
-200.48888498945865,0.07319406896770919
-196.6973178710348,0.07097402310585585
-200.7174984781302,0.07325038690299604
-200.7636996635193,0.07344398931518223
-197.80988045902987,0.07204492660954695
-207.89250657757748,0.07638477164643026
-203.58630389354516,0.07378455611656248
-201.59449938592013,0.07328704807068787
-203.97621322886613,0.07461414886696802
-199.0914122999615,0.07321039837664861
-202.74234107227002,0.07355587663730734
-201.26338831818867,0.07204733901990037
-192.57576123840448,0.0696258696704998
-204.69914150986276,0.0759526357873633
-201.9298104570717,0.07414208359923138
-202.70310512797582,0.07349762855960766
-199.67784060845383,0.07270430507743475
-200.77783256743066,0.07317804685979806
-201.5560758364976,0.07387923467413332
-202.71367015644643,0.07301853362698604
-203.81900360176164,0.07401293147420317
-199.53322144584394,0.07234385197366766
-203.94820032220355,0.07466837487886872
-202.7272709171021,0.07318217054707234
-202.8755037421672,0.07344233593224318
-201.18400878222064,0.07286633803995952
-202.1054820001512,0.07410793596507775
-205.8751433532654,0.07613209672845067
-202.5305219421898,0.0740690051723066
-206.75462254034488,0.07542722231187896
-206.89548471318236,0.07652821332496754
-201.94717531066777,0.0736691631289986
-202.30749283933855,0.07316466510519404
-193.86287601577516,0.06980404361598017
-206.04555640790034,0.07598843086585036
-202.51293481635514,0.07262006155801959
-206.30740105528406,0.07669437117414497
-202.67488235157336,0.07334806211987249
-198.9965690055073,0.07170475316827493
-205.83963999118137,0.07585338883336347
-203.690804250545,0.07409615632356778
-199.74075958515678,0.07295302765165762
-202.87046613368008,0.07368535290199925
-199.8795143708814,0.07223980774509915
-205.65663637335345,0.07498352431773089
-201.41679390634062,0.07266546609384796
-202.1855245000535,0.07396775792194946
-198.95931707996192,0.07245099892691684
-198.20020856297037,0.07176712076790642
-202.66389317760263,0.07441947812505781
-199.0773974152487,0.07298318182439552
-200.41042382698737,0.07244868004306843
-205.9046823172364,0.07603953128868979
-203.28723228862484,0.07332931400248124
-204.37804999665755,0.07419276664791975
-205.7631381624479,0.07503429174726786
-203.11027349284558,0.07381770601775506
-201.6267362226854,0.07361139083226864
-207.61951305872344,0.07696592877729833
-205.195694630242,0.07604459115484477
-202.2498959823045,0.07313332983248556
-205.5898882735695,0.0753564525503162
-199.76643928648434,0.0725570602442814
-196.69589494531056,0.07030805389780753
-202.6503366478725,0.07467090682018312
-198.289624288642,0.07190906006379932
-201.2091815977678,0.0727493239167028
-200.22717781579144,0.07349524837704559
-203.9708073557914,0.07385392873167676
-207.549414870608,0.07604433908162646
-204.2366180221476,0.07510410251209926
-201.1096816045207,0.0730060024965188
-202.0187702250792,0.07305612249876359
-196.2061494121338,0.07062954024065432
-200.27425295957988,0.07267620760113744
-198.69177569765174,0.07233446312173085
-197.89271824897088,0.0735081655405159
-203.75115596028047,0.07456936331259115
-201.80257681346507,0.07328103952250989
-197.22027979379718,0.07160012400087694
-199.14259696415604,0.0721663891100725
-203.08767670220215,0.07315815717391279
-203.2568048555907,0.07419877425663601
-197.42370676228177,0.07125113290791768
-199.78424465012125,0.0729488196851344
-198.28522804837203,0.07188241085901945
-199.73446457248434,0.07330952113207197
-200.6537582244459,0.0735442421915409
-203.2871115847533,0.07409220337325109
-204.7546914438558,0.07448850321737616
-203.55856914212777,0.07419066654770584
-202.90763000411465,0.07478645259578909
-199.85149745669096,0.07332722824148911
-200.77425302471084,0.07254083912894801
-199.40800336223833,0.07272064127500363
-201.18383416960722,0.0729427168612094
-203.2669906335176,0.07444903659580616
-203.83597115967072,0.0742930837999499
-203.59942295529305,0.07448187020561535
-204.1261686393909,0.0748315992128708
-204.56386574581177,0.07512554574835119
-196.32017182540048,0.0712207178566785
-199.97109109535398,0.07221578862959382
-200.17128539119688,0.07210639328799726
-202.83663209927636,0.07360099471565254
-200.07126976091183,0.07290452160653987
-202.78161744849962,0.07310786522425171
-200.50566261964403,0.07329163029935408
-198.10815986823434,0.07224016912015993
-204.18688974553362,0.07500639036160439
-197.73911667492993,0.07145583406234866
-196.2586535455776,0.07179404293595129
-202.28786866625023,0.07328955784047114
-205.22011321323382,0.07611925327260877
-200.79074620799943,0.0726532982120621
-199.32592849433158,0.07296884596050959
-200.66207367000038,0.07297913841076936
-205.71594506200705,0.07614301663304693
-202.94626303216262,0.0735336209772604
-208.9105077502677,0.07747915836436334
-202.048204653583,0.0731929158941245
-202.9896100517941,0.07406323990380514
-202.25447758926438,0.07430526836193035
-200.83358011217535,0.07302150826552459
-208.63250086372838,0.07590613393405907
-200.32752284738385,0.07299674094431739
-200.24425013449684,0.07277674123340505
-203.94455772069017,0.07379851151069729
-203.4512475058035,0.07366105138533857
-195.94959116041758,0.07088313267564815
-201.18178320131113,0.07338611568459795
-205.8476084837761,0.0754855851649806
-200.00950941651354,0.07266705384725786
-203.27540381136868,0.07515474426409617
-204.45463430485643,0.07571096499109126
-203.57372901215427,0.07545547806270375
-203.02416191786185,0.07416823402051925
-204.8675211513111,0.07343494387278487
-206.07618188732536,0.07559204298946322
-202.0369725343685,0.07371990827972799
-202.95011897892354,0.07402070051269494
-205.89817372251972,0.07613686749968462
-202.7069056446658,0.0742574712641378
-207.6733463670471,0.07622734529637755
-204.72907498744235,0.07443766374932333
-197.93392641246928,0.07191794096855601
-203.9861722396323,0.07537875396094346
-205.6253316643345,0.07548510637615129
-201.2929711816782,0.07353271546326569
-201.19055759464027,0.07339612940914617
-196.93726869697684,0.07048358315579276
-205.05324452434212,0.07537135141099513
-198.5912680024128,0.07200171488784858
-203.91432178096085,0.07552857225947049
-201.30924292153793,0.07397905239677798
-200.28556833080555,0.07287017005785479
-205.4879212077692,0.07549546947629757
-199.02056454608288,0.07236498405342051
-205.39814769177963,0.07577344286279583
-204.33009936696948,0.07445063354877067
-204.38170138205666,0.07482010407510933
-200.2316479457453,0.07333449132622512
-203.4389923165731,0.07507332539311394
-200.80000126425435,0.072800506462837
-197.44159745108993,0.07251074386810027
-205.55580324072923,0.07578825302300028
-200.16270281247824,0.0730463320244857
-199.923434752873,0.07284297469024159
-207.3457706575732,0.07622213544651867
-200.752422790928,0.07342451703048239
-207.0336083367235,0.07555400391787692
-199.9323701840504,0.07260714851717151
-203.26508291860046,0.0748028377413588
-200.29504935751876,0.07296844277801758
-200.72768153035554,0.07268645672451488
-201.84165701071052,0.07352979885476757
-207.0050863855741,0.07571115988400579
-201.24353128967857,0.0724684835947142
-202.4758588441755,0.07365029763830847
-201.35004144157742,0.0728152079976514
-198.99838286267126,0.07205312777713016
-198.35959095365666,0.07189379172086116
-204.10663320630334,0.07498704393649071
-204.03820282400187,0.07479459500822028
-205.18811413291365,0.0737523981492675
-196.8289475827393,0.07171966178590297
-204.22577206506452,0.07522904995760735
-199.50301004383186,0.0719425449242959
-195.39155304174417,0.06999837979399179
-200.3183359331784,0.07281020769843786
-199.41493331216896,0.07303167374552624
-199.106437636704,0.07184983194451862
-206.08414536442822,0.07500808093787417
-199.69997611764057,0.07172713173553676
-206.3564631012725,0.07625559862850322
-200.53890119517837,0.07312884599797644
-200.74221175225125,0.07283249593207933
-203.80469646384614,0.07390635808415866
-197.3863148309588,0.07129318380142545
-203.08814047403342,0.07444031087828007
-201.96355040307495,0.07319158732394027
-197.67108789170646,0.07177370638596264
-202.90966673543628,0.07459972341168707
-201.44798722390033,0.07323941356046632
-203.0941414025597,0.07433926083349333
-206.59992245490383,0.07668508169262274
-203.8023078661907,0.0751851206393446
-195.08786159919927,0.07083663408005339
-202.23499559777147,0.07273694004578422
-201.2920099380486,0.0732300808960645
-200.544522714692,0.07263419987673872
-206.30700463872853,0.07596057447960047
-206.15014509364428,0.07665427852722159
-206.03112409732063,0.07564472941654185
-201.22347684939226,0.07244212027625646
-199.39753255113732,0.07232726691743001
-200.38897251708744,0.07340450052874574
-204.48295720594075,0.07489612121341002
-202.0032064254001,0.07406319125669925
-198.60662872021837,0.07136191442661602
-201.61207028121714,0.07402696416868385
-196.11148519631922,0.07020989012214915
-196.15149319549386,0.07158797817557246
-204.5800987952934,0.07551011328712179
-201.0336649081777,0.07298951468554428
-202.0024823572092,0.07310587262681126
-201.19983105553305,0.07305541091937073
-203.10642508456587,0.07440909113746384
-200.25543938654266,0.07163247290693106
-200.2948357060823,0.07325963762438191
-200.3818781078562,0.07383955333868461
-202.23568671735998,0.07307696778409134
-196.01761888238553,0.07154587093825696
-198.97212361116084,0.07289221814765964
-201.9683370503348,0.07431286761998178
-206.10171517745593,0.07625179745988932
-203.1697408017106,0.0752258195856001
-204.32485733232613,0.07443026934652039
-202.69349710045782,0.07378730220758223
-203.4762725013387,0.074836056384469
-204.91914410462445,0.07495974789671109
-199.89041253266242,0.0732748739088024
-207.89926837338342,0.07649776135147471
-197.84766971742943,0.07190231863995797
-206.09588143433257,0.07392269322040265
-202.71577987226976,0.07273057599636519
-203.76043575823263,0.07469861584181041
-207.88466858562174,0.07626745310131279
-205.91023224897452,0.0760729504652492
-203.99371043278776,0.07436197418983957
-205.45093786608936,0.07432142960202714
-202.48681916183645,0.07412355443609617
-205.0809052522847,0.07597927758584438
-200.824247586255,0.07325128040303366
-200.42017650012343,0.07338510841833265
-203.78550646928085,0.07462303988831225
-204.1969383521256,0.07489048216527455
-207.42733641647203,0.07682445014052382
-201.6437661622713,0.07315418805014666
-203.97146874216082,0.07487539684331365
-199.51339179912236,0.07305131605025195
-202.17602782913247,0.0739165415317945
-199.76784213535885,0.07327871359025342
-198.61704403969668,0.07260393217038644
-205.24036304852206,0.07617979805601025
-204.17372987464478,0.07391894716961571
-194.4795577893881,0.07097059128208687
-200.72186173851767,0.07230249990606705
-205.5996481585655,0.07518491819846866
-200.76438222342608,0.07266075250631282
-205.04270456350474,0.07423634072999909
-205.8710547620179,0.07598694170115441
-202.51050179167515,0.07448539163451785
-200.72947666816037,0.07350125543658653
-203.80032985015856,0.0755664987410177
-200.16969319445144,0.07314690814453004
-200.28394646570075,0.07209066674934092
-200.38425680588148,0.07286310734645443
-203.77447523982113,0.07412881360498545
-200.76881847314712,0.07267369306217816
-200.21592134035672,0.07289581896298866
-204.46528650105572,0.07480644482594
-203.4000705176858,0.07456672700610545
-198.47047393178931,0.07237708386447597
-201.835476753767,0.07342694912716148
-203.14296230502532,0.07476686347955597
-208.0488006005504,0.07555202850920689
-197.70556106087116,0.0707081336756644
-206.7425918194227,0.07529392641300678
-201.39890973033536,0.07397609792698384
-199.75954135696423,0.07342321221147813
-203.1030402057034,0.07434109827462347
-202.9040230824275,0.07534374262244832
-199.70923273736042,0.07213637671103577
-200.70922896768263,0.07379725031970724
-208.9699887637917,0.07606588166088309
-199.73798905203313,0.07147832579388014
-206.1655100533388,0.07566117073087744
-198.5702886726669,0.07178734818619409
-198.73068369457602,0.07317177143273139
-200.22530664977933,0.073025448600999
-201.78430083686965,0.07320714096840282
-202.1782005098608,0.07372896243384204
-203.12049549425643,0.07469342699003319
-203.57672692391407,0.07417639457031283
-196.43529121049056,0.07065371543761043
-201.56420797847323,0.07327717419211155
-197.40289857257255,0.07215368002649056
-199.05166827391383,0.07251548277487604
-198.2875148594236,0.07119933144057577
-203.54346568188254,0.07491971976714888
-206.54266418270902,0.07619661076833492
-202.23016399226935,0.07370514922932683
-196.7984390502697,0.06982745821338303
-206.53118797534006,0.07545996966697083
-204.1123467062825,0.0748265105995172
-210.74795133505427,0.07784356800198827
-200.35123238763626,0.07353240154784077
-204.380667851186,0.0744684572016831
-202.45533026290326,0.07363206067674409
-198.17073683575413,0.07132695323829139
-203.28975592548807,0.07442315965507468
-199.69669644171393,0.07209649320010404
-206.1401854789074,0.0764625306823662
-205.61422726258238,0.07580311419666641
-200.37031800800176,0.07320764367154833
-200.54686730887943,0.07221333832109217
-199.96512227108286,0.07303315778064884
-203.27919535830733,0.07405510181651863
-202.07380134819653,0.07285551979532269
-201.08111512521572,0.07350158298211455
-203.99329985022848,0.07411206521121483
-203.4739587215844,0.07354384032895561
-200.90084957138103,0.07233238272348474
-204.74559583057567,0.07484511758171863
-202.093397696774,0.07453322232886331
-201.948751692855,0.07306433292126525
-204.0724303894883,0.074663539722023
-200.81397930670363,0.0736048941556098
-200.83505094751342,0.07354280739033948
-204.69848750083636,0.07514503899969793
-193.18320032543886,0.06950606195434808
-201.19995257270392,0.0723015943345851
-198.6551557964422,0.07241468020867557
-205.7421505423443,0.07522768896659968
-203.2957860360753,0.0733244498303218
-201.0029983212384,0.07211627646582253
-197.99584064687477,0.07116576630243612
-199.09094358387114,0.0732302555675538
-204.1615805540284,0.07457462234685557
-204.63513110896355,0.07474424901333768
-203.78783969671946,0.07462910425160124
-208.30173488267798,0.07696437460578234
-200.1459160592551,0.07212184307294134
-202.6825790903198,0.0743261529971708
-196.74712150394132,0.0712844303848177
-192.70095109336413,0.06876963877212564
-206.84701199231932,0.07578027400623995
-206.65705107584185,0.07560214256165539
-200.81484827321768,0.07240236347913026
-203.3622358055958,0.07422964259910195
-199.60873533163624,0.07255907100430345
-207.1694001574108,0.07640772535698781
-206.96065121655784,0.07660995576183752
-200.6992930415538,0.07247047742700106
-203.9233725557475,0.07439047147505372
-206.53945695143335,0.0759606521517936
-205.90001691934037,0.07613086182345759
-203.8216598814094,0.07548457355457484
-198.7137632902158,0.07207453113150519
-205.5770521796053,0.07569551691335927
-197.3947481628026,0.07119332864013699
-204.42773332816117,0.07518939500739516
-195.1977483493532,0.0701047095224872
-200.0523601306523,0.07269366153514652
-205.68105100772996,0.07588282122435515
-195.83669285360975,0.07060586495118783
-201.48374005193415,0.07268799759656815
-205.20991135601986,0.07523264084784867
-197.73810191929067,0.07069022458510504
-204.72532778345033,0.075059982567003
-204.55459651501553,0.07469340162426129
-203.7951775892651,0.07419283044357347
-211.01589413978024,0.07834665978087255
-204.69555361267703,0.07465589761195666
-201.64746996849445,0.07380791982344909
-199.74493529368158,0.07227445206465723
-203.90805272900622,0.07382053228557514
-208.4066619772018,0.07569417626230573
-200.25472919959938,0.07409825888757429
-204.73655599663198,0.07492688733680407
-203.864250140619,0.07450822296984508
-201.96782739077167,0.07328474797386235
-204.99292851456107,0.07503699738417574
-205.126267769376,0.07556401336153189
-206.4569964362703,0.07570969596966177
-201.31668594896362,0.07339695527251036
-206.99672077484027,0.07646779223428912
-203.08596777589065,0.07396083264575362
-202.37896061590556,0.07376806031177319
-199.46305401156272,0.0721973760958757
-202.30876896438912,0.0737525808495797
-206.85803532347506,0.07677476261985698
-205.13752267315132,0.0759514881094188
-207.3404147376271,0.07606534240877932
-204.82491403992518,0.07561577009162018
-198.50638445214253,0.0716562098919007
-206.0772000124881,0.07589997538038092
-201.3905022525406,0.07206680556292133
-212.08535040111983,0.0790295696914941
-205.00916210797845,0.0756133923491631
-205.66944304260676,0.07526622198402144
-199.0994869712481,0.07220486058359027
-200.61854255848783,0.0733607489900385
-197.897919386845,0.07171303126702697
-199.61099930172628,0.07203803416001121
-202.30676606565925,0.07317150345799744
-204.59808613414995,0.07462459833935685
-202.41570592709144,0.07347241643465544
-201.6089130687318,0.07359282364588218
-200.77263979064742,0.07348245208374614
-194.24024647048782,0.0705376368036738
-202.1118141309061,0.07428828571450344
-197.71865260349995,0.0722232110977295
-202.25527007279882,0.07380452216529376
-202.32361370709023,0.07468173429251358
-208.15837540706625,0.0778140592839755
-198.8045811592322,0.0717542632635353
-199.64159402666792,0.07250730922582821
-209.46482766849056,0.07639002064925297
-202.55398226104995,0.07481999337286473
-206.49378011936017,0.07764610725869395
-202.55254384696354,0.07488618844686785
-203.21251233763002,0.07392833521262145
-203.4660860619523,0.07450224757509247
-205.78024853691505,0.07500031091097253
-199.40755230905822,0.0736613719301692
-205.76122291915786,0.07527035311012217
-207.37851804609124,0.07562559208349572
-203.8775253914933,0.07425635092088288
-203.84154189385836,0.07462376910106396
-196.77069800798137,0.07134996261006078
-203.49042829558172,0.07403317437315145
-202.61342607105834,0.07376994263780469
-201.16013256346048,0.07308416858605976
-198.6532275872401,0.07214247261814147
-201.67146162048772,0.07412647780117922
-204.71877425561058,0.07428991108878508
-198.42932773968488,0.07295050970634966
-202.88172837515867,0.07475490094447854
-202.7182253773833,0.07354394865702432
-203.8501876453807,0.07438844215046483
-198.11266494592155,0.0716998230344246
-203.881502069861,0.07529061725057215
-199.6868537731272,0.07225290831345321
-204.3986437217097,0.07564906768733835
-202.6024025809708,0.07516859644253401
-204.37414923681456,0.07580764751781163
